date,year,v1_tf,v2_labmax,v3_prop75,ni_pretax,v4_pretax,ni_exh,v5_exhouse,cap_exhouse,v6_exh_labmax,govnp,ni_bus,v7_business,v7_labmax,corp_nva,corp_ni_tf,v8_corp_tf,v8_corp_std,v8_corp_extax,v9_gross,housing_gross
1954-06-01,1954,72.56401423031139,86.9235990544961,83.33370284844992,309789,68.67287088954095,280162,75.93499475303574,9.038342102069517,90.96165789793048,45421,247756,67.53418686126673,84.52630814188153,185841,151321,86.63437328592859,70.54202248158371,78.06446618591939,55.45907194994786,6.618613138686132
1954-09-01,1954,72.25578046921318,86.56864571864148,82.9904294062844,312835,68.1768344334873,282031,75.62324708985892,9.39683935453904,90.60316064546096,45839,249336,67.15516411589181,84.0993679211987,187827,152415,86.12013253288718,69.883456585049,77.17771571365574,55.03301500963744,6.6804110942817845
1954-12-01,1954,72.12924013246219,86.04904017953334,82.56909016776555,320695,67.85044980433122,288384,75.45252163781625,9.986337660896583,90.01366233910342,46680,254991,67.02707154370154,83.49510374875976,195150,157998,85.27449714553349,69.04022546758904,76.11031397227464,54.830589195808955,6.6418711540496815
1955-03-01,1955,71.35623951187208,85.39409642969659,81.88463220024046,332198,66.81707897097515,297733,74.55169564677077,10.781807861406024,89.21819213859398,46945,264121,66.26508304905705,82.79803574876667,204846,164806,83.91442059148332,67.51217988147194,74.37748066559821,54.184853189598776,6.536163107478689
1955-06-01,1955,71.45904196342998,85.32470135743772,81.85828650893579,340658,66.97420873720858,305892,74.58612843748774,10.94144338524708,89.05855661475292,48150,271128,66.39041338408427,82.71849458558319,211597,170549,83.76478314150185,67.51513490266875,74.43377498970973,54.35618017949335,6.48406025677984
1955-09-01,1955,71.96838041923627,85.69736862341018,82.2651215723667,347003,67.42881185465255,311674,75.07203039072877,10.606916200902225,89.39308379909778,48732,276383,67.02583009808852,83.17552092567199,215885,173789,84.35976960567125,67.91022998355606,74.9234708218135,54.639117479473555,6.45987651438019
1955-12-01,1955,72.23048473521759,85.71510787880257,82.34395209290632,352895,67.57279077345953,316612,75.31647568632901,10.622781195911715,89.37721880408829,49604,280535,67.32029871495536,83.18926337177179,221637,178393,84.49658899172053,68.01030513858245,74.93748415353792,54.72200804097593,6.452974977510969
1956-03-01,1956,72.73277121709344,86.16577239083048,82.80752209739622,355660,68.29837485238711,320381,75.81910288063274,10.177881959292218,89.82211804070778,50048,283928,67.92637570088192,83.72721253275478,222758,180234,85.33351088030005,69.04353603462053,76.16953416733526,55.140023562366494,6.489865685431058
1956-06-01,1956,73.02262886537123,86.36958907018723,83.03284901898323,361132,68.55471129670038,325432,76.07518621401707,10.019911993903488,89.98008800609651,50946,288090,68.25193515915166,83.95917942309696,226311,183055,85.68135259894567,69.30462947006554,76.45295416546836,55.301578366593844,6.500431113434209
1956-09-01,1956,72.70896040078136,86.17902225369855,82.81150679046925,365255,68.58277094084954,330845,75.71581858574257,10.257069020236063,89.74293097976394,52019,292508,67.85558001832429,83.72112899476254,228189,185749,85.40342074519917,69.51956492206023,76.82986482755949,55.20437576580309,6.53411845596467
1956-12-01,1956,73.02879631844536,86.34282199364385,83.01431557484423,373012,68.74979893408255,337366,76.01388403099304,10.127872992536297,89.8721270074637,52793,298363,68.25645271028914,83.92629112859169,234601,190385,85.83659426950652,69.65869710700295,76.99737562487927,55.321494367430766,6.522864650073131
1957-03-01,1957,73.00293638395674,86.16393828825923,82.8736878121836,378905,68.6979585912036,342690,75.95786279144416,10.348419854679156,89.65158014532085,53587,302974,68.22796675622331,83.71675457299966,238631,193563,85.58660487799838,69.42266511894934,76.72933253669405,55.25635936375582,6.554767055067431
1957-06-01,1957,73.04964539007092,86.34591536735917,83.0218478730371,380201,68.94642570640266,344875,76.00869880391446,10.15643349039507,89.84356650960493,54646,304199,68.20831100693954,83.89310944480422,238166,193818,85.89914249450516,69.90418447637362,77.37366038647792,55.306943143361096,6.646074385396359
1957-09-01,1957,73.04237970717068,86.50463959043616,83.13907461961979,383396,69.0674915752903,348452,75.99382411350774,9.999942603285389,90.00005739671461,55638,306894,68.15512848084354,84.05801351606743,238680,194756,86.12006818788637,70.27149321266968,77.78684723124015,55.30118871596956,6.707098046095114
1957-12-01,1957,73.4646914599552,86.76972254686746,83.44346477513939,377467,69.77537109204248,344220,76.51472895241416,9.62785427924002,90.37214572075997,55861,302650,68.5669915744259,84.32777135304808,232911,191499,86.74927806411522,71.32509842815496,78.93563944786297,55.60049736224902,6.909028729214121
1958-03-01,1958,73.19367214832593,87.35274730846587,83.81297851843088,371330,69.97522419411305,340430,76.32670446200393,8.908145580589254,91.09185441941075,57296,297706,68.03457101973088,84.91867815898907,223984,184680,87.73229369720598,72.33730980784341,80.60574703494389,55.503601425190325,7.116339277322556
1958-06-01,1958,72.85360943987916,86.98226513303256,83.4501012097442,372867,69.59532487455313,341441,76.0008317688854,9.260165006545787,90.73983499345421,58917,297274,67.4734420097284,84.4022686141405,223228,183692,87.20684624262353,71.76160696686796,79.94889403497565,55.10576353393118,7.211372048527423
1958-09-01,1958,72.90331378699032,86.57384426564843,83.1562116459839,385558,69.32809071527501,351761,75.98909486839075,9.761741637077447,90.23825836292255,59844,306806,67.61797357287666,83.95500739881228,231631,189667,86.64448744378305,70.94732570338167,78.78988373486756,55.13397783502709,7.144728238786021
1958-12-01,1958,72.52635167164672,85.81963152932904,82.49631156490847,397346,68.53850296718728,360522,75.53907944591454,10.615440943964584,89.38455905603541,60316,315182,67.2687526571949,83.10595148200088,242895,197391,85.79722479748317,69.72395479528191,77.24720510493115,54.6369208237619,7.0932600387204205
1959-03-01,1959,72.9156677992954,85.96521856955243,82.70283087698817,406564,68.82729410375734,368798,75.87541147186265,10.54533918296737,89.45466081703263,60712,323056,67.8257020454658,83.32765836263683,252158,204950,85.19736521102708,69.24705938340247,76.66962317669685,54.852443913005125,7.096413764713954
1959-06-01,1959,72.56190980250146,85.30979591733373,82.12282438862566,419841,68.24940870472393,379458,75.51270496339515,11.221004696171908,88.7789953038281,61289,333600,67.52098321342926,82.61091127098321,263714,213862,84.67142362832107,68.66529649544583,75.82470039444924,54.59112714857816,7.040439565464237
1959-09-01,1959,72.9332689571051,85.7295690180931,82.53049400284611,415628,69.0538173559048,377737,75.9806426164236,10.688389011402114,89.31161098859789,61951,331569,67.8760680280726,83.06325380237598,259925,211857,85.66155472795329,69.82014042512263,77.56715748081979,54.92200117878493,7.23287891429315
1959-12-01,1959,72.85130220686229,85.55236811657494,82.37710163914677,419847,69.13661405226189,382396,75.90769777926548,10.858377179677612,89.14162282032238,62876,335563,67.7643244338619,82.84524813522349,263507,215159,85.51071533145256,69.82129506996019,77.77247037837061,54.953143636053845,7.323223717839496
1960-03-01,1960,73.3006506294159,85.50099445996287,82.45090850232613,431923,69.19983422971224,391532,76.33858790596938,10.955426376388138,89.04457362361187,64300,343459,68.30218454022169,82.78659170381326,273950,222674,85.37862525485687,69.39806534039059,77.02055599218922,55.1330412727692,7.2590269771731615
1960-06-01,1960,73.61324824362254,85.98043782021425,82.88864042606633,432193,69.84634179637338,393698,76.67577686450021,10.442521933055286,89.55747806694471,65901,344176,68.56085258704849,83.29604620891637,271968,222304,86.16848999568158,70.43328626897282,78.37165534735291,55.552672452502414,7.350992646246936
1960-09-01,1960,73.52317575198242,85.87815274016685,82.78940849312075,432877,69.9339535249043,395203,76.60063309236013,10.527248021902668,89.47275197809734,67232,344513,68.35620136250301,83.12226244002403,271353,222049,86.06388679976041,70.4263450192185,78.58508682832952,55.516779114271095,7.468856078680925
1960-12-01,1960,73.62222752670782,86.04933821129498,82.9425605401482,430682,70.18147960676323,393851,76.74450490159984,10.30135762001366,89.69864237998634,68245,342309,68.36337928596677,83.26804144793155,268297,219625,86.5019920318725,70.80958788208589,79.23988438100879,55.568649368126515,7.64976890748578
1961-03-01,1961,73.55976112046339,86.25254088459168,83.07934594355962,432214,70.16339128302184,395340,76.70764405322001,10.056407143218495,89.9435928567815,69188,343070,68.22747544232955,83.48004780365522,267223,218539,86.8586385038826,71.03430468185748,79.59076710203568,55.518818355906575,7.725613395286166
1961-06-01,1961,73.13091670234527,85.65291851006137,82.52241805813235,441844,69.58496663980952,403336,76.2285042743519,10.71910268361862,89.28089731638138,69846,350574,67.77770171204938,82.79450272980883,275309,225173,85.84155293929557,70.20911049039442,78.38375973754749,55.226406045397965,7.698110902947796
1961-09-01,1961,72.99247565274472,85.44934672967713,82.33512896044404,450793,69.31429724951363,410791,76.06398387501187,10.954962499178414,89.04503750082158,70944,357133,67.6274665180759,82.55887862505006,282147,230439,85.52545359075503,69.85153129397088,77.85111887973771,55.09390846833631,7.6849429073187245
1961-12-01,1961,72.62697879798336,85.03067065745599,81.92974769258782,464061,68.75884851344973,421833,75.64201947216078,11.439361074169161,88.56063892583084,72873,366472,67.18385033508699,82.05401776943395,292143,238099,84.84705941646122,69.15106642979637,76.86775868957251,54.78694452504863,7.6322915074853155
1962-03-01,1962,72.49236839234145,84.81070718451012,81.73112248646795,472263,68.93976449563061,431380,75.47336455097594,11.701747878900273,88.29825212109972,74306,374813,67.03903012969134,81.79945732938826,297665,244509,84.21775885550225,69.17843884904171,76.93543505957341,54.94924093467566,7.622720483371448
1962-06-01,1962,72.7340939008337,84.79333040807371,81.7785212812637,478660,69.26043538210838,437850,75.7158844353089,11.730501313235127,88.26949868676488,75090,380710,67.35625541750939,81.79401644296183,302900,249180,84.48190063407978,69.49884450313635,77.38273783267167,55.24694495503047,7.680398884802349
1962-09-01,1962,72.64368015887328,84.56960592385293,81.58812448260802,483793,69.10724214695128,442091,75.62605888832842,11.958397705449784,88.04160229455022,75990,384251,67.23365716679983,81.51807021972617,307635,252355,84.29712111905847,69.1494790904806,77.10134211890238,55.041346532175886,7.7273483068747355
1962-12-01,1962,72.31716926028383,84.25608722090423,81.27135773074913,490672,68.83478168715557,448701,75.27351175950132,12.299504569858325,87.70049543014167,77285,389759,66.82796292067663,81.13423936329886,312258,256294,83.82092440712618,68.79823735500771,76.74566486378349,54.847662073198855,7.783021165894232
1963-03-01,1963,72.46797569155167,84.30375410744267,81.34480950346992,496642,69.0068500046311,454380,75.42519477089661,12.256041198996435,87.74395880100357,78784,394138,66.96461645413535,81.16624126574956,315654,259282,83.81761942595321,68.84880280306918,76.79239015978686,54.93580187545083,7.7683738078063636
1963-06-01,1963,72.48382462410366,84.11883558144821,81.21008284211207,504999,68.83637393341373,460900,75.42265133434584,12.4706009980473,87.5293990019527,79909,399678,66.98242084878326,80.94365964601504,322733,264365,83.55266393055057,68.44171497801588,76.22551134147983,54.82640767266573,7.747266352597537
1963-09-01,1963,72.51929114673608,84.08040907717076,81.19012959456208,512479,68.82369814177751,467521,75.44195875693285,12.530987912842418,87.46901208715758,81044,405319,67.02449182002324,80.8972685711748,327976,268528,83.54436036465471,68.40134643998341,76.13934103528325,54.814981739062866,7.747299712487373
1963-12-01,1963,72.50975487036277,84.14669385165323,81.23745910633062,521597,68.79583279811808,476045,75.37879822285709,12.523816025795881,87.47618397420412,83005,411876,66.96967048334936,80.95179131583292,333424,272968,83.57023533894083,68.41739046979221,76.12017992285207,54.842131164327554,7.745728700048448
1964-03-01,1964,72.12206064723027,83.55818674418053,80.69915521994297,532800,68.54898648648648,487564,74.90893503211886,13.213034596483743,86.78696540351626,84787,421617,66.51581885929647,80.25174506720555,341989,281221,82.49597291809644,67.83726961978309,75.41715834950604,54.73243628418445,7.676319011417671
1964-06-01,1964,72.25707881899473,83.66171349687066,80.81055482740167,542164,68.7386104573524,496985,74.98737386440234,13.177057657675785,86.82294234232421,86395,429369,66.67481816339792,80.37422356993635,348303,286723,82.60934769795237,68.00400800452479,75.64439533346321,54.90808528318455,7.64313192196568
1964-09-01,1964,72.36052989311513,83.64817473221663,80.82626352244125,552218,68.8251741160194,506375,75.05603554677857,13.235843001727968,86.76415699827203,87898,437340,66.80546028261764,80.3617322906663,355643,292655,82.65021954178128,68.01202329302137,75.6738154457428,54.994212125596874,7.618723773694111
1964-12-01,1964,72.42623682616255,83.7742587108161,80.9372532396527,559675,68.99486309018627,514318,75.07942556939481,13.156840709444351,86.84315929055565,89157,444002,66.8893383363138,80.516078756402,360346,297038,82.81230010975027,68.26328029171962,76.02564023316046,55.09247303850582,7.6516570672000705
1965-03-01,1965,71.69065325752987,82.99348275081921,80.16777537749688,576428,68.16549508351433,529001,74.27679720832286,14.012638917506772,85.98736108249322,90230,457854,66.1116862580648,79.64198194184172,374200,308568,81.5392393248814,67.23784072688402,74.67944151588546,54.5613981492796,7.55465512836179
1965-06-01,1965,71.6662694366442,82.98768347995004,80.15732996912358,587263,68.09896077226047,538759,74.22985045261424,14.043756113586966,85.95624388641303,92098,465933,66.06572189563735,79.62496753825121,381419,314491,81.49040831057168,67.19119917990452,74.56003817027083,54.58309960269203,7.540662307334297
1965-09-01,1965,71.7537841912708,82.9942468343531,80.18413117358253,598838,68.18789054802801,549574,74.30027621394025,14.060344921702992,85.93965507829701,94923,474155,66.09906043382438,79.58979658550474,388888,321056,81.52721020631914,67.30678241550267,74.61119219191826,54.74371332465481,7.53395548750977
1965-12-01,1965,71.75712437664905,82.94586873193093,80.14868264311046,617682,68.0703015467506,566454,74.22632729224262,14.19991738075819,85.8000826192418,98383,487563,66.05812992372267,79.50459735459827,402043,332099,81.24806157200112,67.11321923276863,74.16108950485797,54.785656581450496,7.445469470721601
1966-03-01,1966,71.47466365640803,82.89928836429411,80.04313218732258,638636,67.81405996530104,586094,73.89343688896321,14.295317815913489,85.70468218408651,100938,504990,65.77298560367532,79.48117784510585,413660,342476,81.01472803933706,67.07344195716288,73.95198089470766,54.86748871509852,7.337371362258323
1966-06-01,1966,72.2853624694804,83.21694815451006,80.48405173325266,647397,68.64227050789546,595012,74.68555256028449,14.01988531323738,85.98011468676262,103512,511257,66.67409932773536,79.818956024074,421236,349816,81.65778580739588,67.81281751797093,74.69119661963582,55.473195137600705,7.324432083446721
1966-09-01,1966,72.77953301749668,83.50706479549949,80.82518185099879,658218,69.22402608254409,606041,75.18385719778034,13.73421930199442,86.26578069800559,107612,518450,67.12952068666216,80.08371106181889,427396,356196,82.19407292614179,68.5013430167807,75.38830751483191,55.94882587831964,7.323218679855992
1966-12-01,1966,72.71661092740412,83.4008319339721,80.72977668233011,669227,69.3008500852476,617762,75.07421952143382,13.895157034586136,86.10484296541387,110425,527366,67.00375071582165,79.92513738087021,434627,363851,81.9654199108976,68.61791835297853,75.44695373235143,55.978071292439495,7.340830389268355
1967-03-01,1967,72.97088319274106,83.66878292584087,80.99430799256592,674693,69.65790366877972,623806,75.34025001362603,13.614489120014877,86.38551087998512,112718,531343,67.23698251411989,80.20431246859373,436511,366051,82.3240477419813,69.03560276831512,75.96695598248475,56.163800778444475,7.384945213713721
1967-06-01,1967,73.21067392381838,83.75422145190238,81.11833456988138,680002,69.9437648712798,629285,75.58085764002003,13.53424918757002,86.46575081242997,114949,534709,67.45164192111972,80.26178725250557,439755,368879,82.50401893303766,69.20671737672113,76.23308276326765,56.24094664536628,7.413670166410266
1967-09-01,1967,73.2906496052586,83.94270170176067,81.27968867763515,692687,70.0521303272618,641649,75.62421199129119,13.38457630262028,86.61542369737973,117775,544304,67.51135394926365,80.46826773273759,448145,375749,82.69456472272714,69.3355945062424,76.46576778546942,56.24279205297399,7.397280597336696
1967-12-01,1967,73.53564034660032,83.90534438478741,81.31291837524063,707167,70.16814981468309,654456,75.81961201364186,13.488607331890915,86.51139266810908,121633,553150,67.71635180330833,80.36626593148333,459891,384099,82.59849674172544,68.98591187911919,76.17597837126605,56.31377355599816,7.37052358011451
1968-03-01,1968,74.21105539317942,84.62393301452089,82.02071360918552,724844,70.4786133292129,668312,76.44034522797735,12.833975747854296,87.1660242521457,125172,563216,68.47958864804977,81.20667736712025,473150,391426,83.73511212847383,69.27211243791609,76.600791807087,56.5029990189453,7.295750938195766
1968-06-01,1968,74.1398948701441,84.49398297830193,81.90546095126248,743809,70.44550415496451,686673,76.30706318728129,13.036190442903681,86.96380955709631,128812,577933,68.37609203835046,81.03794038409296,487242,403070,83.37559232887588,68.97229713366254,76.35447386477755,56.49605429003637,7.200610698216533
1968-09-01,1968,74.31801442392066,84.67524068656647,82.08593412090501,760775,70.6922546087871,703447,76.45337886152049,12.891802793956048,87.10819720604395,133198,590461,68.52459349559074,81.2182345658731,497881,411961,83.52125565284092,69.10787919201576,76.61826368306549,56.65465049153249,7.156611986398055
1968-12-01,1968,74.52274324622616,84.74796157841068,82.19165699536454,776459,70.87367137221669,718414,76.5999827397573,12.889782214711852,87.11021778528814,135530,602909,68.7956225566379,81.31940309399926,510200,421972,83.61431564179614,69.15503724029793,76.70329049200856,56.78018128633852,7.156941141268179
1969-03-01,1969,74.71871473146119,84.76053906924251,82.25008298479719,791850,71.0669950116815,732931,76.77994245024429,12.901214439012676,87.09878556098732,137893,615257,69.05260728443561,81.34503142589195,523199,433171,83.99892882949229,69.5450488246346,77.10984569935427,56.91549614861803,7.149026636028222
1969-06-01,1969,75.10747835781144,85.15020922627303,82.63952650915763,805297,71.61295770380369,747543,77.14566252376117,12.539078019592184,87.46092198040782,140974,626855,69.50937617152292,81.81062606184844,531918,441966,84.46916731151265,70.18469012140969,77.86786085258868,57.24619266665211,7.17094931695318
