date,id,value
1989-03-01,l_nfcorp_net_std,72.94338710976297
1989-06-01,l_nfcorp_net_std,73.12258412877081
1989-09-01,l_nfcorp_net_std,73.21686585262853
1989-12-01,l_nfcorp_net_std,73.85398752772272
1990-03-01,l_nfcorp_net_std,73.71206052645529
1990-06-01,l_nfcorp_net_std,73.48031425549563
1990-09-01,l_nfcorp_net_std,74.13260114952762
1990-12-01,l_nfcorp_net_std,74.17062320909412
1991-03-01,l_nfcorp_net_std,73.41578050558593
1991-06-01,l_nfcorp_net_std,73.5843558720897
1991-09-01,l_nfcorp_net_std,73.83705237994748
1991-12-01,l_nfcorp_net_std,74.21723408629434
1992-03-01,l_nfcorp_net_std,74.30515168928356
1992-06-01,l_nfcorp_net_std,74.42520506299353
1992-09-01,l_nfcorp_net_std,74.72343537152611
1992-12-01,l_nfcorp_net_std,74.30053543738696
1993-03-01,l_nfcorp_net_std,74.41646668058165
1993-06-01,l_nfcorp_net_std,73.89601031367494
1993-09-01,l_nfcorp_net_std,73.84071978725615
1993-12-01,l_nfcorp_net_std,72.91945413280455
1994-03-01,l_nfcorp_net_std,72.46280201860178
1994-06-01,l_nfcorp_net_std,72.13364518779615
1994-09-01,l_nfcorp_net_std,71.79614967626522
1994-12-01,l_nfcorp_net_std,71.40578174019598
1995-03-01,l_nfcorp_net_std,71.95835103432728
1995-06-01,l_nfcorp_net_std,72.00297055890101
1995-09-01,l_nfcorp_net_std,71.42284878071834
1995-12-01,l_nfcorp_net_std,71.46037541017718
1996-03-01,l_nfcorp_net_std,71.23581127644736
1996-06-01,l_nfcorp_net_std,71.29440779246579
1996-09-01,l_nfcorp_net_std,71.40013162224416
1996-12-01,l_nfcorp_net_std,71.21806021322388
1997-03-01,l_nfcorp_net_std,71.32025369376971
1997-06-01,l_nfcorp_net_std,71.33018082518552
1997-09-01,l_nfcorp_net_std,70.97317101217457
1997-12-01,l_nfcorp_net_std,71.57754518951569
1998-03-01,l_nfcorp_net_std,72.69302483220375
1998-06-01,l_nfcorp_net_std,72.9179038798848
1998-09-01,l_nfcorp_net_std,72.81308564891212
1998-12-01,l_nfcorp_net_std,73.35945321538182
1999-03-01,l_nfcorp_net_std,73.30602914391035
1999-06-01,l_nfcorp_net_std,73.3376976722928
1999-09-01,l_nfcorp_net_std,73.90365090133164
1999-12-01,l_nfcorp_net_std,74.35885450885556
2000-03-01,l_nfcorp_net_std,74.97418051998041
2000-06-01,l_nfcorp_net_std,74.91518512408936
2000-09-01,l_nfcorp_net_std,75.49737365109857
2000-12-01,l_nfcorp_net_std,76.05371036211503
2001-03-01,l_nfcorp_net_std,76.278855599603
2001-06-01,l_nfcorp_net_std,76.08729996035632
2001-09-01,l_nfcorp_net_std,76.34630025957831
2001-12-01,l_nfcorp_net_std,76.90963308038098
2002-03-01,l_nfcorp_net_std,75.44268546218026
2002-06-01,l_nfcorp_net_std,75.0995835328111
2002-09-01,l_nfcorp_net_std,74.67797152590335
2002-12-01,l_nfcorp_net_std,73.67566619952221
2003-03-01,l_nfcorp_net_std,73.52089654010071
2003-06-01,l_nfcorp_net_std,73.41057680981194
2003-09-01,l_nfcorp_net_std,72.84017413637618
2003-12-01,l_nfcorp_net_std,72.73722614700037
2004-03-01,l_nfcorp_net_std,71.61860562253628
2004-06-01,l_nfcorp_net_std,71.26912814153042
2004-09-01,l_nfcorp_net_std,71.0103534118859
2004-12-01,l_nfcorp_net_std,70.97992133411815
2005-03-01,l_nfcorp_net_std,70.04067943653757
2005-06-01,l_nfcorp_net_std,69.21303777427207
2005-09-01,l_nfcorp_net_std,69.86135156879656
2005-12-01,l_nfcorp_net_std,68.4849794727796
2006-03-01,l_nfcorp_net_std,68.59661761093948
2006-06-01,l_nfcorp_net_std,68.69206391281051
2006-09-01,l_nfcorp_net_std,67.64432565614197
2006-12-01,l_nfcorp_net_std,68.55286009046863
2007-03-01,l_nfcorp_net_std,69.20170418980312
2007-06-01,l_nfcorp_net_std,68.80590981655303
2007-09-01,l_nfcorp_net_std,69.78470543185851
2007-12-01,l_nfcorp_net_std,69.63526178430573
2008-03-01,l_nfcorp_net_std,70.52981620093857
2008-06-01,l_nfcorp_net_std,70.43176855305511
2008-09-01,l_nfcorp_net_std,69.07111683169946
2008-12-01,l_nfcorp_net_std,70.70091915575169
2009-03-01,l_nfcorp_net_std,70.91728686444434
2009-06-01,l_nfcorp_net_std,71.56111826941448
2009-09-01,l_nfcorp_net_std,71.05492349756906
2009-12-01,l_nfcorp_net_std,69.42984732704437
2010-03-01,l_nfcorp_net_std,68.0800510569839
2010-06-01,l_nfcorp_net_std,68.0043347212448
2010-09-01,l_nfcorp_net_std,66.89400339419392
2010-12-01,l_nfcorp_net_std,67.44919357694639
2011-03-01,l_nfcorp_net_std,68.69869651294007
2011-06-01,l_nfcorp_net_std,67.22464098994757
2011-09-01,l_nfcorp_net_std,67.1667028116529
2011-12-01,l_nfcorp_net_std,66.56257517915421
2012-03-01,l_nfcorp_net_std,66.81865153878799
2012-06-01,l_nfcorp_net_std,66.7285472880894
2012-09-01,l_nfcorp_net_std,67.2477104220057
2012-12-01,l_nfcorp_net_std,67.27714827825537
2013-03-01,l_nfcorp_net_std,66.50297322705468
2013-06-01,l_nfcorp_net_std,66.83633042687784
2013-09-01,l_nfcorp_net_std,67.07456283610185
2013-12-01,l_nfcorp_net_std,67.20811898128025
2014-03-01,l_nfcorp_net_std,68.24372442895654
2014-06-01,l_nfcorp_net_std,67.16622363401332
2014-09-01,l_nfcorp_net_std,66.41863455055984
2014-12-01,l_nfcorp_net_std,66.69175718748862
2015-03-01,l_nfcorp_net_std,67.52226156928431
2015-06-01,l_nfcorp_net_std,67.94781382682342
2015-09-01,l_nfcorp_net_std,67.76825421622401
2015-12-01,l_nfcorp_net_std,68.25867245642456
2016-03-01,l_nfcorp_net_std,68.17001390199883
2016-06-01,l_nfcorp_net_std,69.11713370562592
2016-09-01,l_nfcorp_net_std,69.07563084691274
2016-12-01,l_nfcorp_net_std,69.31470353594095
2017-03-01,l_nfcorp_net_std,69.1449289763015
2017-06-01,l_nfcorp_net_std,69.1481109994215
2017-09-01,l_nfcorp_net_std,69.60874270685329
2017-12-01,l_nfcorp_net_std,69.3899984093506
2018-03-01,l_nfcorp_net_std,69.40708166833838
2018-06-01,l_nfcorp_net_std,68.94717481750114
2018-09-01,l_nfcorp_net_std,68.94287892775854
2018-12-01,l_nfcorp_net_std,68.96964531917595
2019-03-01,l_nfcorp_net_std,69.76772050594768
2019-06-01,l_nfcorp_net_std,69.73855512908817
2019-09-01,l_nfcorp_net_std,69.04406198208827
2019-12-01,l_nfcorp_net_std,69.25853656011232
2020-03-01,l_nfcorp_net_std,71.08473436515752
2020-06-01,l_nfcorp_net_std,76.33823408301724
2020-09-01,l_nfcorp_net_std,71.81968868784233
2020-12-01,l_nfcorp_net_std,70.9281487898979
2021-03-01,l_nfcorp_net_std,68.99165376613118
2021-06-01,l_nfcorp_net_std,68.08416974210233
2021-09-01,l_nfcorp_net_std,68.145204505084
2021-12-01,l_nfcorp_net_std,67.77383722339705
2022-03-01,l_nfcorp_net_std,67.00250317742882
2022-06-01,l_nfcorp_net_std,65.94021658745655
2022-09-01,l_nfcorp_net_std,66.17931380267711
2022-12-01,l_nfcorp_net_std,66.51788253862854
2023-03-01,l_nfcorp_net_std,66.80846989558411
2023-06-01,l_nfcorp_net_std,67.0478447764365
2023-09-01,l_nfcorp_net_std,66.80110786279397
2023-12-01,l_nfcorp_net_std,66.34064752875472
2024-03-01,l_nfcorp_net_std,67.36821874285458
2024-06-01,l_nfcorp_net_std,67.148998855276
2024-09-01,l_nfcorp_net_std,67.13282915036422
2024-12-01,l_nfcorp_net_std,67.17795115597036
2025-03-01,l_nfcorp_net_std,67.57551999598715
2025-06-01,l_nfcorp_net_std,67.14467975469294
2025-09-01,l_nfcorp_net_std,66.87155409149692
2025-12-01,l_nfcorp_net_std,66.49315925915339
2026-03-01,l_nfcorp_net_std,66.00433620261342
2026-06-01,l_nfcorp_net_std,64.72969913937423
1947-03-01,p_all_aftertax_gross,7.500371919268724
1947-06-01,p_all_aftertax_gross,10.046725258657682
1947-09-01,p_all_aftertax_gross,10.01250398030429
1947-12-01,p_all_aftertax_gross,9.917644345581287
1948-03-01,p_all_aftertax_gross,11.834181674420575
1948-06-01,p_all_aftertax_gross,12.294884086660828
1948-09-01,p_all_aftertax_gross,11.843735821714192
1948-12-01,p_all_aftertax_gross,12.959307520973098
1949-03-01,p_all_aftertax_gross,12.92047469649434
1949-06-01,p_all_aftertax_gross,12.602267230319473
1949-09-01,p_all_aftertax_gross,13.156573755176597
1949-12-01,p_all_aftertax_gross,11.406598609686283
1950-03-01,p_all_aftertax_gross,10.558896115406117
1950-06-01,p_all_aftertax_gross,10.667373693491093
1950-09-01,p_all_aftertax_gross,10.265405825749886
1950-12-01,p_all_aftertax_gross,10.615925018807518
1951-03-01,p_all_aftertax_gross,7.241886933403643
1951-06-01,p_all_aftertax_gross,9.137385728521295
1951-09-01,p_all_aftertax_gross,10.416219810389945
1951-12-01,p_all_aftertax_gross,10.063588318278484
1952-03-01,p_all_aftertax_gross,9.722098768659643
1952-06-01,p_all_aftertax_gross,9.391449614927977
1952-09-01,p_all_aftertax_gross,9.241252187600319
1952-12-01,p_all_aftertax_gross,9.914055462225793
1953-03-01,p_all_aftertax_gross,9.614083889836241
1953-06-01,p_all_aftertax_gross,9.06485806260045
1953-09-01,p_all_aftertax_gross,8.837121391107122
1953-12-01,p_all_aftertax_gross,7.9258890700664555
1954-03-01,p_all_aftertax_gross,9.136841069539763
1954-06-01,p_all_aftertax_gross,9.496437427106917
1954-09-01,p_all_aftertax_gross,9.845895806368736
1954-12-01,p_all_aftertax_gross,10.445611458981206
1955-03-01,p_all_aftertax_gross,11.367587448996465
1955-06-01,p_all_aftertax_gross,11.473336307757616
1955-09-01,p_all_aftertax_gross,10.985956141058233
1955-12-01,p_all_aftertax_gross,10.864983262387899
1956-03-01,p_all_aftertax_gross,10.260154131992437
1956-06-01,p_all_aftertax_gross,9.991494370563267
1956-09-01,p_all_aftertax_gross,10.245064398231642
1956-12-01,p_all_aftertax_gross,9.879082329566621
1957-03-01,p_all_aftertax_gross,10.025652069508341
1957-06-01,p_all_aftertax_gross,9.770230988147713
1957-09-01,p_all_aftertax_gross,9.586473297968414
1957-12-01,p_all_aftertax_gross,9.083200396487369
1958-03-01,p_all_aftertax_gross,8.22991561113869
1958-06-01,p_all_aftertax_gross,8.572253223013277
1958-09-01,p_all_aftertax_gross,9.040989796115941
1958-12-01,p_all_aftertax_gross,9.741102002697936
1959-03-01,p_all_aftertax_gross,10.36832630038046
1959-06-01,p_all_aftertax_gross,10.842095142604025
1959-09-01,p_all_aftertax_gross,10.18141622143972
1959-12-01,p_all_aftertax_gross,10.32218444553467
1960-03-01,p_all_aftertax_gross,10.388565792043321
1960-06-01,p_all_aftertax_gross,9.82632784614565
1960-09-01,p_all_aftertax_gross,9.868175392739978
1960-12-01,p_all_aftertax_gross,9.468614642125138
1961-03-01,p_all_aftertax_gross,9.077532617426108
1961-06-01,p_all_aftertax_gross,9.807435415210206
1961-09-01,p_all_aftertax_gross,10.000673489219363
1961-12-01,p_all_aftertax_gross,10.475664197592186
1962-03-01,p_all_aftertax_gross,10.987318923434836
1962-06-01,p_all_aftertax_gross,10.804109740997575
1962-09-01,p_all_aftertax_gross,10.918873267718512
1962-12-01,p_all_aftertax_gross,11.306308927947853
1963-03-01,p_all_aftertax_gross,11.321292365258689
1963-06-01,p_all_aftertax_gross,11.51280013975059
1963-09-01,p_all_aftertax_gross,11.516670872631371
1963-12-01,p_all_aftertax_gross,11.465748453653253
1964-03-01,p_all_aftertax_gross,12.27417117325814
1964-06-01,p_all_aftertax_gross,12.162989074439208
1964-09-01,p_all_aftertax_gross,12.038040484626755
1964-12-01,p_all_aftertax_gross,11.89636085147684
1965-03-01,p_all_aftertax_gross,12.855289912667802
1965-06-01,p_all_aftertax_gross,12.883806808669405
1965-09-01,p_all_aftertax_gross,12.871807259431938
1965-12-01,p_all_aftertax_gross,13.117988561464532
1966-03-01,p_all_aftertax_gross,13.314997251795162
1966-06-01,p_all_aftertax_gross,12.837316718083816
1966-09-01,p_all_aftertax_gross,12.399813119601323
1966-12-01,p_all_aftertax_gross,12.52568112636372
1967-03-01,p_all_aftertax_gross,12.08624519204724
1967-06-01,p_all_aftertax_gross,11.84413492612516
1967-09-01,p_all_aftertax_gross,11.662565691545916
1967-12-01,p_all_aftertax_gross,11.731527147066428
1968-03-01,p_all_aftertax_gross,10.830698266996178
1968-06-01,p_all_aftertax_gross,11.100383941551422
1968-09-01,p_all_aftertax_gross,10.902080180853584
1968-12-01,p_all_aftertax_gross,10.669545744792492
1969-03-01,p_all_aftertax_gross,10.147174346195264
1969-06-01,p_all_aftertax_gross,9.615289585026677
1969-09-01,p_all_aftertax_gross,9.153730092204526
1969-12-01,p_all_aftertax_gross,8.282262039300418
1970-03-01,p_all_aftertax_gross,7.700173468456131
1970-06-01,p_all_aftertax_gross,8.170297710111017
1970-09-01,p_all_aftertax_gross,7.915604827755715
1970-12-01,p_all_aftertax_gross,7.501978900380208
1971-03-01,p_all_aftertax_gross,8.520404035374877
1971-06-01,p_all_aftertax_gross,8.473545664685131
1971-09-01,p_all_aftertax_gross,8.878025490617057
1971-12-01,p_all_aftertax_gross,9.197615422151411
1972-03-01,p_all_aftertax_gross,9.25319630962537
1972-06-01,p_all_aftertax_gross,9.258946400529542
1972-09-01,p_all_aftertax_gross,9.41728714355619
1972-12-01,p_all_aftertax_gross,9.482552057077838
1973-03-01,p_all_aftertax_gross,9.430967920423535
1973-06-01,p_all_aftertax_gross,8.792570500925352
1973-09-01,p_all_aftertax_gross,8.78745868838339
1973-12-01,p_all_aftertax_gross,8.54938685763656
1974-03-01,p_all_aftertax_gross,7.716924977016724
1974-06-01,p_all_aftertax_gross,7.26187360576264
1974-09-01,p_all_aftertax_gross,6.182544083398026
1974-12-01,p_all_aftertax_gross,6.320988790839788
1975-03-01,p_all_aftertax_gross,7.13783472546036
1975-06-01,p_all_aftertax_gross,7.858785982438313
1975-09-01,p_all_aftertax_gross,8.458667976153276
1975-12-01,p_all_aftertax_gross,8.750798772454381
1976-03-01,p_all_aftertax_gross,9.280511256947042
1976-06-01,p_all_aftertax_gross,9.048959370137977
1976-09-01,p_all_aftertax_gross,9.058382543030758
1976-12-01,p_all_aftertax_gross,8.814281503184485
1977-03-01,p_all_aftertax_gross,8.793225561305466
1977-06-01,p_all_aftertax_gross,9.640792919900166
1977-09-01,p_all_aftertax_gross,10.224501341429981
1977-12-01,p_all_aftertax_gross,9.628256129481173
1978-03-01,p_all_aftertax_gross,9.183674241879402
1978-06-01,p_all_aftertax_gross,10.005687485531208
1978-09-01,p_all_aftertax_gross,10.044628329366448
1978-12-01,p_all_aftertax_gross,9.91216741433397
1979-03-01,p_all_aftertax_gross,9.268039146925128
1979-06-01,p_all_aftertax_gross,8.894565136558663
1979-09-01,p_all_aftertax_gross,8.242389576731897
1979-12-01,p_all_aftertax_gross,7.877019970798584
1980-03-01,p_all_aftertax_gross,6.758555380254912
1980-06-01,p_all_aftertax_gross,6.341029422956357
1980-09-01,p_all_aftertax_gross,6.277881198966336
1980-12-01,p_all_aftertax_gross,6.957117042444012
1981-03-01,p_all_aftertax_gross,7.2215346899169806
1981-06-01,p_all_aftertax_gross,7.466771282856022
1981-09-01,p_all_aftertax_gross,7.9511347800472425
1981-12-01,p_all_aftertax_gross,7.499615055990484
1982-03-01,p_all_aftertax_gross,6.930956867118046
1982-06-01,p_all_aftertax_gross,7.326533586762208
1982-09-01,p_all_aftertax_gross,7.2316837209485145
1982-12-01,p_all_aftertax_gross,7.01811246186876
1983-03-01,p_all_aftertax_gross,7.671943524659784
1983-06-01,p_all_aftertax_gross,8.079118821644908
1983-09-01,p_all_aftertax_gross,8.201668511883012
1983-12-01,p_all_aftertax_gross,8.492851907932186
1984-03-01,p_all_aftertax_gross,8.986657044031164
1984-06-01,p_all_aftertax_gross,8.857460128852033
1984-09-01,p_all_aftertax_gross,8.985996178183047
1984-12-01,p_all_aftertax_gross,9.17881929034595
1985-03-01,p_all_aftertax_gross,9.081573335451965
1985-06-01,p_all_aftertax_gross,8.973460128182321
1985-09-01,p_all_aftertax_gross,9.374417114265928
1985-12-01,p_all_aftertax_gross,8.460427931148045
1986-03-01,p_all_aftertax_gross,7.786708587945942
1986-06-01,p_all_aftertax_gross,7.365870610410669
1986-09-01,p_all_aftertax_gross,6.854583023268267
1986-12-01,p_all_aftertax_gross,6.4177488075479054
1987-03-01,p_all_aftertax_gross,6.6832325859357065
1987-06-01,p_all_aftertax_gross,7.139903038569234
1987-09-01,p_all_aftertax_gross,7.650715552217199
1987-12-01,p_all_aftertax_gross,7.520068925374024
1988-03-01,p_all_aftertax_gross,7.619092444365159
1988-06-01,p_all_aftertax_gross,7.467132447693654
1988-09-01,p_all_aftertax_gross,7.26067006136835
1988-12-01,p_all_aftertax_gross,7.567704082778367
1989-03-01,p_all_aftertax_gross,6.904287207106929
1989-06-01,p_all_aftertax_gross,7.066185968801058
1989-09-01,p_all_aftertax_gross,7.068751369913056
1989-12-01,p_all_aftertax_gross,6.336227372421391
1990-03-01,p_all_aftertax_gross,6.66162131409778
1990-06-01,p_all_aftertax_gross,6.892208460404193
1990-09-01,p_all_aftertax_gross,6.094635173203727
1990-12-01,p_all_aftertax_gross,5.902374012932464
1991-03-01,p_all_aftertax_gross,7.032241707403229
1991-06-01,p_all_aftertax_gross,7.262112559101154
1991-09-01,p_all_aftertax_gross,7.265547805707603
1991-12-01,p_all_aftertax_gross,7.072928411468931
1992-03-01,p_all_aftertax_gross,7.354401978968699
1992-06-01,p_all_aftertax_gross,7.3969111197754716
1992-09-01,p_all_aftertax_gross,7.249420616057124
1992-12-01,p_all_aftertax_gross,7.526535686898125
1993-03-01,p_all_aftertax_gross,6.968294592514129
1993-06-01,p_all_aftertax_gross,7.463512771364853
1993-09-01,p_all_aftertax_gross,7.779578729782195
1993-12-01,p_all_aftertax_gross,8.239058692446209
1994-03-01,p_all_aftertax_gross,8.859047084748628
1994-06-01,p_all_aftertax_gross,8.979129838566037
1994-09-01,p_all_aftertax_gross,9.2158777653268
1994-12-01,p_all_aftertax_gross,9.361049422823912
1995-03-01,p_all_aftertax_gross,9.015580587526564
1995-06-01,p_all_aftertax_gross,9.36424018094897
1995-09-01,p_all_aftertax_gross,9.988307841923792
1995-12-01,p_all_aftertax_gross,9.9817241275207
1996-03-01,p_all_aftertax_gross,10.359000117300642
1996-06-01,p_all_aftertax_gross,10.270932125833886
1996-09-01,p_all_aftertax_gross,10.243016508128187
1996-12-01,p_all_aftertax_gross,10.236672615178296
1997-03-01,p_all_aftertax_gross,10.719250745584585
1997-06-01,p_all_aftertax_gross,10.74139479026903
1997-09-01,p_all_aftertax_gross,11.0346316742158
1997-12-01,p_all_aftertax_gross,10.859640261473016
1998-03-01,p_all_aftertax_gross,9.466769345218625
1998-06-01,p_all_aftertax_gross,9.401251975888362
1998-09-01,p_all_aftertax_gross,9.467872045109834
1998-12-01,p_all_aftertax_gross,8.981366339533572
1999-03-01,p_all_aftertax_gross,9.393522619669842
1999-06-01,p_all_aftertax_gross,9.227972012402597
1999-09-01,p_all_aftertax_gross,8.770205727921986
1999-12-01,p_all_aftertax_gross,8.321923714703727
2000-03-01,p_all_aftertax_gross,7.675135814229379
2000-06-01,p_all_aftertax_gross,7.393474857698428
2000-09-01,p_all_aftertax_gross,7.250335738235133
2000-12-01,p_all_aftertax_gross,6.475249017328929
2001-03-01,p_all_aftertax_gross,6.944470444049251
2001-06-01,p_all_aftertax_gross,7.296527653137099
2001-09-01,p_all_aftertax_gross,7.524228983621714
2001-12-01,p_all_aftertax_gross,7.143210687812873
2002-03-01,p_all_aftertax_gross,9.088030659076411
2002-06-01,p_all_aftertax_gross,9.587992181826344
2002-09-01,p_all_aftertax_gross,9.772112191165059
2002-12-01,p_all_aftertax_gross,10.455744657219666
2003-03-01,p_all_aftertax_gross,10.397784491440081
2003-06-01,p_all_aftertax_gross,10.758909585811605
2003-09-01,p_all_aftertax_gross,11.003030166283091
2003-12-01,p_all_aftertax_gross,11.004680175070446
2004-03-01,p_all_aftertax_gross,12.033753930519776
2004-06-01,p_all_aftertax_gross,12.20409703380574
2004-09-01,p_all_aftertax_gross,12.284868648811095
2004-12-01,p_all_aftertax_gross,12.145117508047964
2005-03-01,p_all_aftertax_gross,12.12834443096985
2005-06-01,p_all_aftertax_gross,12.338143006795335
2005-09-01,p_all_aftertax_gross,12.180102479850863
2005-12-01,p_all_aftertax_gross,12.741514151187753
2006-03-01,p_all_aftertax_gross,12.964769203032862
2006-06-01,p_all_aftertax_gross,12.799331299586992
2006-09-01,p_all_aftertax_gross,13.020732042965824
2006-12-01,p_all_aftertax_gross,12.347217597488935
2007-03-01,p_all_aftertax_gross,10.984540107383106
2007-06-01,p_all_aftertax_gross,11.32636360033081
2007-09-01,p_all_aftertax_gross,10.422732033952732
2007-12-01,p_all_aftertax_gross,9.521806961552619
2008-03-01,p_all_aftertax_gross,9.22520444281704
2008-06-01,p_all_aftertax_gross,9.062877552696094
2008-09-01,p_all_aftertax_gross,9.010040135621114
2008-12-01,p_all_aftertax_gross,7.15112502124587
2009-03-01,p_all_aftertax_gross,10.125069780825052
2009-06-01,p_all_aftertax_gross,10.408789042346681
2009-09-01,p_all_aftertax_gross,11.730165580526007
2009-12-01,p_all_aftertax_gross,12.361667472593775
2010-03-01,p_all_aftertax_gross,12.985534694701794
2010-06-01,p_all_aftertax_gross,12.76940213417508
2010-09-01,p_all_aftertax_gross,14.282100246356732
2010-12-01,p_all_aftertax_gross,14.124529131431967
2011-03-01,p_all_aftertax_gross,12.330094354981687
2011-06-01,p_all_aftertax_gross,13.503905116978709
2011-09-01,p_all_aftertax_gross,13.721804706224805
2011-12-01,p_all_aftertax_gross,14.623029490908694
2012-03-01,p_all_aftertax_gross,14.785814305718286
2012-06-01,p_all_aftertax_gross,14.509284341139463
2012-09-01,p_all_aftertax_gross,14.239065634335555
2012-12-01,p_all_aftertax_gross,13.93530219376707
2013-03-01,p_all_aftertax_gross,14.038207361723638
2013-06-01,p_all_aftertax_gross,13.90271068181026
2013-09-01,p_all_aftertax_gross,13.8740643287255
2013-12-01,p_all_aftertax_gross,14.011715816102107
2014-03-01,p_all_aftertax_gross,12.840483316910973
2014-06-01,p_all_aftertax_gross,14.103034143257394
2014-09-01,p_all_aftertax_gross,14.404129982303553
2014-12-01,p_all_aftertax_gross,14.38160489555518
2015-03-01,p_all_aftertax_gross,13.802500474464201
2015-06-01,p_all_aftertax_gross,13.464000222695153
2015-09-01,p_all_aftertax_gross,13.183611295031785
2015-12-01,p_all_aftertax_gross,12.254022544196125
2016-03-01,p_all_aftertax_gross,13.052352912535795
2016-06-01,p_all_aftertax_gross,12.535721184879453
2016-09-01,p_all_aftertax_gross,12.553343898940657
2016-12-01,p_all_aftertax_gross,12.345021978898668
2017-03-01,p_all_aftertax_gross,13.188037415105638
2017-06-01,p_all_aftertax_gross,12.95860213346635
2017-09-01,p_all_aftertax_gross,12.618782914613927
2017-12-01,p_all_aftertax_gross,12.598443740057208
2018-03-01,p_all_aftertax_gross,12.885075186159005
2018-06-01,p_all_aftertax_gross,13.162990838789845
2018-09-01,p_all_aftertax_gross,13.177880725437292
2018-12-01,p_all_aftertax_gross,13.229476969683061
2019-03-01,p_all_aftertax_gross,13.080619941322087
2019-06-01,p_all_aftertax_gross,13.13470005131064
2019-09-01,p_all_aftertax_gross,13.516794708797825
2019-12-01,p_all_aftertax_gross,13.488729945095415
2020-03-01,p_all_aftertax_gross,11.94712240582453
2020-06-01,p_all_aftertax_gross,12.519919508996244
2020-09-01,p_all_aftertax_gross,16.269322341447797
2020-12-01,p_all_aftertax_gross,13.915086035976378
2021-03-01,p_all_aftertax_gross,15.617307812779325
2021-06-01,p_all_aftertax_gross,17.008601210070225
2021-09-01,p_all_aftertax_gross,16.350329302351316
2021-12-01,p_all_aftertax_gross,15.55270354707425
2022-03-01,p_all_aftertax_gross,14.677255924358171
2022-06-01,p_all_aftertax_gross,15.247260333970535
2022-09-01,p_all_aftertax_gross,15.417980559001991
2022-12-01,p_all_aftertax_gross,15.011484013819514
2023-03-01,p_all_aftertax_gross,15.475573643426996
2023-06-01,p_all_aftertax_gross,15.358165460433844
2023-09-01,p_all_aftertax_gross,15.679975907228016
2023-12-01,p_all_aftertax_gross,16.253496157297434
2024-03-01,p_all_aftertax_gross,15.444219701684789
2024-06-01,p_all_aftertax_gross,15.756581580905848
2024-09-01,p_all_aftertax_gross,15.703022133870997
2024-12-01,p_all_aftertax_gross,15.91095568295212
2025-03-01,p_all_aftertax_gross,15.866194197330406
2025-06-01,p_all_aftertax_gross,15.777684865426936
2025-09-01,p_all_aftertax_gross,15.990920349418245
2025-12-01,p_all_aftertax_gross,16.221440646212564
2026-03-01,p_all_aftertax_gross,16.43862786479416
2026-06-01,p_all_aftertax_gross,17.449534191915376
1947-03-01,p_all_aftertax_net,8.105718215759481
1947-06-01,p_all_aftertax_net,10.87279951152811
1947-09-01,p_all_aftertax_net,10.860994102780118
1947-12-01,p_all_aftertax_net,10.760525636058375
1948-03-01,p_all_aftertax_net,12.82791025130858
1948-06-01,p_all_aftertax_net,13.33966952044543
1948-09-01,p_all_aftertax_net,12.860956078621694
1948-12-01,p_all_aftertax_net,14.080863705528586
1949-03-01,p_all_aftertax_net,14.087795881639908
1949-06-01,p_all_aftertax_net,13.79532634971797
1949-09-01,p_all_aftertax_net,14.41315522153228
1949-12-01,p_all_aftertax_net,12.545764423683877
1950-03-01,p_all_aftertax_net,11.56753204074926
1950-06-01,p_all_aftertax_net,11.636999763036478
1950-09-01,p_all_aftertax_net,11.153536070173175
1950-12-01,p_all_aftertax_net,11.522168878847783
1951-03-01,p_all_aftertax_net,7.869306481553329
1951-06-01,p_all_aftertax_net,9.94570887933931
1951-09-01,p_all_aftertax_net,11.352611831262493
1951-12-01,p_all_aftertax_net,10.966431865635684
1952-03-01,p_all_aftertax_net,10.59638125089044
1952-06-01,p_all_aftertax_net,10.25151390035783
1952-09-01,p_all_aftertax_net,10.088061405591164
1952-12-01,p_all_aftertax_net,10.780358145100655
1953-03-01,p_all_aftertax_net,10.452777619538367
1953-06-01,p_all_aftertax_net,9.862722876614686
1953-09-01,p_all_aftertax_net,9.631765978266468
1953-12-01,p_all_aftertax_net,8.684551441217748
1954-03-01,p_all_aftertax_net,10.023639641195583
1954-06-01,p_all_aftertax_net,10.427731232612825
1954-09-01,p_all_aftertax_net,10.813674285379632
1954-12-01,p_all_aftertax_net,11.446067127850371
1955-03-01,p_all_aftertax_net,12.417132870546654
1955-06-01,p_all_aftertax_net,12.517663293903032
1955-09-01,p_all_aftertax_net,11.990179956921509
1955-12-01,p_all_aftertax_net,11.86173788672469
1956-03-01,p_all_aftertax_net,11.230124170624624
1956-06-01,p_all_aftertax_net,10.952185267176585
1956-09-01,p_all_aftertax_net,11.252514363093752
1956-12-01,p_all_aftertax_net,10.851616148268763
1957-03-01,p_all_aftertax_net,11.022457266658565
1957-06-01,p_all_aftertax_net,10.767699839607669
1957-09-01,p_all_aftertax_net,10.584883526059997
1957-12-01,p_all_aftertax_net,10.07208762145197
1958-03-01,p_all_aftertax_net,9.178334166726195
1958-06-01,p_all_aftertax_net,9.579443438995108
1958-09-01,p_all_aftertax_net,10.079393518138763
1958-12-01,p_all_aftertax_net,10.8215484056897
1959-03-01,p_all_aftertax_net,11.488431856217133
1959-06-01,p_all_aftertax_net,11.973198237484548
1959-09-01,p_all_aftertax_net,11.26863518322593
1959-12-01,p_all_aftertax_net,11.417912996618686
